Bter_ID,Amel.GB
LOC100652109,GB49093
LOC100651436,GB49095
LOC100651436,GB49095
LOC100651436,GB49095
LOC100650840,GB49096
LOC100650840,GB49096
LOC100651751,GB49097
LOC100651751,GB49097
LOC100648854,GB49098
LOC100648854,GB49098
LOC100648854,GB49098
LOC100648854,GB49098
LOC100648854,GB49098
LOC100648854,GB49098
LOC100648854,GB49098
LOC100648854,GB49098
LOC100648854,GB49098
LOC100650954,GB49099
LOC100650954,GB49099
LOC100650954,GB49099
LOC100650954,GB49099
LOC100651192,GB49100
LOC100651316,GB49101
LOC100651872,GB49102
LOC100651988,GB49105
LOC100651988,GB49105
LOC100651988,GB49105
LOC100651988,GB49105
LOC100651988,GB49105
LOC100651988,GB49105
LOC100652224,GB49106
LOC100652224,GB49106
LOC100652224,GB49106
LOC100652224,GB49106
LOC100642319,GB49107
LOC100646404,GB49108
LOC100646404,GB49108
LOC100646404,GB49108
LOC100642680,GB49110
LOC100642680,GB49110
LOC100643112,GB49111
LOC100643112,GB49111
LOC100643112,GB49111
LOC100643112,GB49111
LOC100643112,GB49111
LOC100643437,GB49112
LOC100643437,GB49112
LOC100643795,GB49114
LOC100643795,GB49114
LOC100643795,GB49114
LOC100643795,GB49114
LOC100644553,GB49115
LOC100644553,GB49115
LOC100644553,GB49115
LOC100644323,GB49117
LOC100644323,GB49117
LOC100644323,GB49117
LOC100644323,GB49117
LOC100645186,GB49118
LOC100645790,GB49119
LOC100645790,GB49119
LOC100645790,GB49119
LOC100645437,GB49120
LOC100645437,GB49120
LOC110120338,GB49123
LOC100642357,GB49123
LOC100645314,GB49124
LOC100645314,GB49124
LOC100645314,GB49124
LOC100645314,GB49124
LOC100645314,GB49124
LOC100646018,GB49126
LOC100646018,GB49126
LOC100646018,GB49126
LOC100646018,GB49126
LOC100646579,GB49129
LOC100646579,GB49129
LOC100647013,GB49131
LOC100647013,GB49131
LOC100647013,GB49131
LOC100647013,GB49131
LOC100647013,GB49131
LOC100647013,GB49131
LOC100647331,GB49132
LOC100647331,GB49132
LOC100647690,GB49139
LOC100650696,GB49146
LOC100650696,GB49146
LOC100645932,GB49149
LOC100647525,GB49150
LOC100647525,GB49150
LOC100647951,GB49152
LOC100647951,GB49152
LOC100647951,GB49152
LOC100647951,GB49152
LOC100648118,GB49154
LOC100648118,GB49154
LOC100648118,GB49154
LOC100649242,GB49155
LOC100646086,GB49156
LOC100645707,GB49157
LOC100645825,GB49158
LOC100647093,GB49159
LOC100647093,GB49159
LOC100647093,GB49159
LOC100646897,GB49161
LOC100646897,GB49161
LOC100647292,GB49163
LOC100647292,GB49163
LOC100647292,GB49163
LOC100647292,GB49163
LOC100647292,GB49163
LOC100647292,GB49163
LOC100647292,GB49163
LOC100648050,GB49165
LOC100648050,GB49165
LOC100648050,GB49165
LOC100647840,GB49166
LOC100647840,GB49166
LOC100647840,GB49166
LOC100647840,GB49166
LOC100647840,GB49166
LOC100647840,GB49166
LOC100647724,GB49167
LOC100647724,GB49167
LOC100647415,GB49169
LOC100647415,GB49169
LOC100647415,GB49169
LOC100647415,GB49169
LOC100647610,GB49170
LOC100646338,GB49171
LOC100646338,GB49171
LOC100646338,GB49171
LOC100646338,GB49171
LOC100646137,GB49172
LOC100646774,GB49173
LOC100646462,GB49174
LOC100646462,GB49174
LOC100646462,GB49174
LOC100646462,GB49174
LOC100646582,GB49175
LOC100645940,GB49177
LOC100645940,GB49177
LOC100647831,GB49178
LOC100646208,GB49179
LOC100646208,GB49179
LOC100643104,GB49180
LOC100643104,GB49180
LOC100643104,GB49180
LOC100643104,GB49180
LOC100643104,GB49180
LOC100643104,GB49180
LOC100646325,GB49184
LOC100645227,GB49186
LOC100645227,GB49186
LOC100645227,GB49186
LOC100645227,GB49186
LOC100645227,GB49186
LOC100645227,GB49186
LOC100647485,GB49187
LOC100647485,GB49187
LOC100647485,GB49187
LOC100647485,GB49187
LOC100646448,GB49188
LOC100646448,GB49188
LOC100646448,GB49188
LOC100651339,GB49189
LOC100651215,GB49190
LOC100651215,GB49190
LOC100651215,GB49190
LOC100650006,GB49192
LOC100645226,GB49207
LOC100649068,GB49207
LOC100650656,GB49208
LOC100650656,GB49208
LOC100650656,GB49208
LOC100651770,GB49208
LOC100650545,GB49211
LOC105666521,GB49213
LOC105666521,GB49213
LOC100646147,GB49219
LOC100646147,GB49219
LOC100646147,GB49219
LOC100646147,GB49219
LOC100646147,GB49219
LOC100646147,GB49219
LOC100646147,GB49219
LOC100646147,GB49219
LOC100646147,GB49219
LOC100652238,GB49220
LOC100652238,GB49220
Mpk,GB49221
LOC100643575,GB49223
LOC100651685,GB49225
LOC100651685,GB49225
LOC100651329,GB49226
LOC100651082,GB49227
LOC100651082,GB49227
LOC100651082,GB49227
LOC100651082,GB49227
LOC100650647,GB49230
LOC100650364,GB49233
LOC100650364,GB49233
LOC100649962,GB49234
LOC100645877,GB49235
LOC100645877,GB49235
LOC100645756,GB49239
LOC100646181,GB49240
LOC100649657,GB49242
LOC100649657,GB49242
LOC100649657,GB49242
LOC100649657,GB49242
LOC105665986,GB49244
LOC100650771,GB49245
LOC100650771,GB49245
LOC100650887,GB49246
LOC100650887,GB49246
LOC100651447,GB49248
LOC100651447,GB49248
LOC100651447,GB49248
LOC100651447,GB49248
LOC100651569,GB49249
LOC100651999,GB49250
LOC100644650,GB49255
LOC100644650,GB49255
LOC100644650,GB49255
LOC100650798,GB49259
LOC100650798,GB49259
LOC100650672,GB49260
LOC100650672,GB49260
LOC100649722,GB49261
LOC100647954,GB49262
LOC100643963,GB49264
LOC100643963,GB49264
LOC100647127,GB49265
LOC100649795,GB49268
LOC100649795,GB49268
LOC100652269,GB49269
LOC105666086,GB49270
LOC105666086,GB49270
LOC100649682,GB49271
LOC100642436,GB49273
LOC100642436,GB49273
LOC100642436,GB49273
LOC100642436,GB49273
LOC100642436,GB49273
LOC105666090,GB49275
LOC100642554,GB49276
LOC105666170,GB49277
LOC100644389,GB49280
LOC100644389,GB49280
LOC100644389,GB49280
LOC100644281,GB49282
LOC100647245,GB49284
LOC100647245,GB49284
LOC100650873,GB49285
LOC100648081,GB49287
LOC100648195,GB49289
LOC100648195,GB49289
LOC100648195,GB49289
LOC100648195,GB49289
LOC100648195,GB49289
LOC100648195,GB49289
LOC100644528,GB49291
LOC100642535,GB49295
LOC100642535,GB49295
LOC100642535,GB49295
LOC100642535,GB49295
LOC100642535,GB49295
LOC100642535,GB49295
LOC100642535,GB49295
LOC100645771,GB49296
LOC100645771,GB49296
LOC100649822,GB49297
LOC100646004,GB49298
LOC100646004,GB49298
LOC100649227,GB49299
LOC100648178,GB49301
LOC100648178,GB49301
LOC100648178,GB49301
LOC100648178,GB49301
LOC100648178,GB49301
LOC100648178,GB49301
LOC100648178,GB49301
LOC100648178,GB49301
LOC100648178,GB49301
LOC100648797,GB49303
LOC100648606,GB49304
LOC100649347,GB49305
LOC100649465,GB49306
LOC100649590,GB49307
LOC105666353,GB49308
LOC100650455,GB49309
LOC100651052,GB49312
LOC100651968,GB49313
LOC100651968,GB49313
LOC100651537,GB49315
LOC100651537,GB49315
LOC100651537,GB49315
LOC100651537,GB49315
LOC100651613,GB49318
LOC100642652,GB49320
LOC100642652,GB49320
LOC100642652,GB49320
LOC100643624,GB49321
LOC100643859,GB49322
LOC100643859,GB49322
LOC105666844,GB49323
LOC110120153,GB49323
LOC105666991,GB49323
LOC100648933,GB49323
LOC100642667,GB49323
LOC100642667,GB49323
LOC100647284,GB49323
LOC100648303,GB49323
LOC100647404,GB49323
LOC100647404,GB49323
LOC100647404,GB49323
LOC100647404,GB49323
LOC105667058,GB49323
LOC100646729,GB49323
LOC100651509,GB49323
LOC100647527,GB49323
LOC100643556,GB49323
LOC110120276,GB49323
LOC100647052,GB49323
LOC100647052,GB49323
LOC100650753,GB49323
LOC100648265,GB49323
LOC100644495,GB49323
LOC100644495,GB49323
LOC100644495,GB49323
LOC100644495,GB49323
LOC100644495,GB49323
LOC100644495,GB49323
LOC100644495,GB49323
LOC100642508,GB49323
LOC100642508,GB49323
LOC100642508,GB49323
LOC100642508,GB49323
LOC100642508,GB49323
LOC100642508,GB49323
LOC100642508,GB49323
LOC100642508,GB49323
LOC100642508,GB49323
LOC100642508,GB49323
LOC100642508,GB49323
LOC100644736,GB49324
LOC100643266,GB49325
LOC100645534,GB49326
LOC100645650,GB49327
LOC100645650,GB49327
LOC100645772,GB49328
LOC100645772,GB49328
LOC100645772,GB49328
LOC100645772,GB49328
LOC100646123,GB49329
LOC100646358,GB49330
LOC100646358,GB49330
LOC100646358,GB49330
LOC100646358,GB49330
LOC100646600,GB49331
LOC100647039,GB49336
LOC100647039,GB49336
LOC100647039,GB49336
LOC100647039,GB49336
LOC100647039,GB49336
LOC100647039,GB49336
LOC100647039,GB49336
LOC100647039,GB49336
LOC100647039,GB49336
LOC100647039,GB49336
LOC100647433,GB49337
LOC100648110,GB49338
LOC100648110,GB49338
LOC100648223,GB49339
LOC100647669,GB49340
LOC105666359,GB49341
LOC100647909,GB49342
LOC100647909,GB49342
LOC100647909,GB49342
LOC100648336,GB49343
LOC100648336,GB49343
LOC100650697,GB49344
LOC100650697,GB49344
LOC100650336,GB49345
LOC100650336,GB49345
LOC100650336,GB49345
LOC100650336,GB49346
LOC100650336,GB49346
LOC100650336,GB49346
LOC110119173,GB49347
LOC110119173,GB49347
LOC100649854,GB49348
LOC100649147,GB49349
LOC100649389,GB49350
LOC100649389,GB49350
LOC100649389,GB49350
LOC100649389,GB49350
LOC100649634,GB49351
LOC100648952,GB49352
LOC100648485,GB49353
LOC100648485,GB49353
LOC100648605,GB49354
LOC100648836,GB49355
LOC100649268,GB49356
LOC100649268,GB49356
LOC100649268,GB49356
LOC100649268,GB49356
LOC100649268,GB49356
LOC100649268,GB49356
LOC100649511,GB49357
LOC100649743,GB49358
LOC100650092,GB49360
LOC100650092,GB49360
LOC100650092,GB49361
LOC100650092,GB49361
LOC100649939,GB49362
LOC100650572,GB49363
LOC100650572,GB49363
LOC100650572,GB49363
LOC100650572,GB49363
LOC100650572,GB49363
LOC100648530,GB49364
LOC100648994,GB49365
LOC100647548,GB49366
LOC100647784,GB49368
LOC100647784,GB49368
LOC100648764,GB49370
LOC100648877,GB49371
LOC100648877,GB49371
LOC100648877,GB49371
LOC100648877,GB49371
LOC100648877,GB49371
LOC100648877,GB49371
LOC100648877,GB49371
LOC100648877,GB49371
LOC100647312,GB49372
LOC100646797,GB49373
LOC100646797,GB49373
LOC100646797,GB49373
LOC100646797,GB49373
LOC100646797,GB49373
LOC100646797,GB49373
LOC100646797,GB49373
LOC100646797,GB49373
LOC100646797,GB49373
LOC100646797,GB49373
LOC100646481,GB49375
LOC100646481,GB49375
LOC100646481,GB49375
LOC100646481,GB49375
LOC100646481,GB49375
LOC100646239,GB49376
LOC100646239,GB49376
LOC100646239,GB49376
LOC100646239,GB49376
LOC100646239,GB49376
LOC100646239,GB49376
LOC100646239,GB49376
LOC100646239,GB49376
LOC100646005,GB49377
LOC100645343,GB49380
LOC100645213,GB49382
LOC100645213,GB49382
LOC100645213,GB49382
LOC100645213,GB49382
LOC100645213,GB49382
LOC100645096,GB49383
LOC100645096,GB49383
LOC100644976,GB49384
LOC100644976,GB49384
LOC100644221,GB49385
LOC100644101,GB49386
LOC100643983,GB49388
LOC100643983,GB49388
LOC100643983,GB49388
LOC100643983,GB49388
LOC100643983,GB49388
LOC100643983,GB49388
LOC100643983,GB49388
LOC100643983,GB49388
LOC100643983,GB49388
LOC100643500,GB49389
LOC100643500,GB49389
LOC100643380,GB49390
LOC100643380,GB49390
LOC100643380,GB49390
LOC100643380,GB49390
LOC100643380,GB49390
LOC100643133,GB49391
LOC100643133,GB49391
LOC100643133,GB49391
LOC100643133,GB49391
LOC100643133,GB49391
LOC100643133,GB49391
LOC100642937,GB49392
LOC100642937,GB49392
LOC100642533,GB49394
LOC100642533,GB49394
LOC100642533,GB49394
LOC100642533,GB49394
LOC100651381,GB49395
LOC100642415,GB49396
LOC100642415,GB49396
LOC100642295,GB49397
LOC100642295,GB49397
LOC100642295,GB49397
LOC100642295,GB49397
LOC100642295,GB49397
LOC100642295,GB49397
LOC100652207,GB49398
LOC100651849,GB49399
LOC100651728,GB49400
LOC100651415,GB49402
LOC100651415,GB49402
LOC100651173,GB49403
LOC100650699,GB49404
LOC100650699,GB49404
LOC100650574,GB49405
LOC100650574,GB49405
LOC100650337,GB49406
LOC100650215,GB49407
LOC100650215,GB49407
LOC100650215,GB49407
LOC100650215,GB49407
LOC100650093,GB49408
LOC100650093,GB49408
LOC100650093,GB49408
LOC100650093,GB49408
LOC100650093,GB49408
LOC100649894,GB49409
LOC100649704,GB49410
LOC100649109,GB49411
LOC100648486,GB49412
LOC100648486,GB49412
LOC100648911,GB49413
LOC100648911,GB49413
LOC100648911,GB49413
LOC100648911,GB49413
LOC100646194,GB49414
LOC100646194,GB49414
LOC100646194,GB49414
LOC100649941,GB49415
LOC100649705,GB49416
LOC100645569,GB49417
LOC100645569,GB49417
LOC100643978,GB49418
LOC100643978,GB49418
LOC100643738,GB49419
LOC100643494,GB49420
LOC100643373,GB49421
LOC100643005,GB49422
LOC100643128,GB49423
LOC100643128,GB49423
LOC100643618,GB49424
LOC100643618,GB49424
LOC100643618,GB49424
LOC100643618,GB49424
LOC100643854,GB49425
LOC100643854,GB49425
LOC100643854,GB49425
LOC100643854,GB49425
LOC100646672,GB49426
LOC100644214,GB49428
LOC100645475,GB49428
LOC100644451,GB49429
LOC100644451,GB49429
LOC100646391,GB49432
LOC100646272,GB49433
LOC105666591,GB49437
LOC100645812,GB49438
LOC100645812,GB49438
LOC100645503,GB49439
LOC100645503,GB49439
LOC100645503,GB49439
LOC100645503,GB49439
LOC100645503,GB49439
LOC100645503,GB49439
LOC100645503,GB49439
LOC100645388,GB49440
LOC100645388,GB49441
LOC100645141,GB49443
LOC100644698,GB49445
LOC100645264,GB49446
LOC100644580,GB49448
LOC100644463,GB49449
LOC100644105,GB49450
LOC100644105,GB49450
LOC100644105,GB49450
LOC100643863,GB49451
LOC100643628,GB49452
LOC100643628,GB49452
LOC100643628,GB49452
LOC100643504,GB49453
LOC100642349,GB49456
LOC100642349,GB49456
LOC100642349,GB49456
LOC100642349,GB49456
LOC100642349,GB49456
LOC100642349,GB49456
LOC100642349,GB49456
LOC100642349,GB49456
LOC100642349,GB49456
LOC100642349,GB49456
LOC100642349,GB49456
LOC100652174,GB49457
LOC100651935,GB49458
LOC100651700,GB49459
LOC100651700,GB49459
LOC100651700,GB49459
LOC100650982,GB49462
LOC100651620,GB49463
LOC100651620,GB49463
LOC105666817,GB49466
LOC100642779,GB49466
LOC100642863,GB49468
LOC100642863,GB49468
LOC100651421,GB49470
LOC100651421,GB49470
LOC100644227,GB49471
LOC100645609,GB49473
LOC100645609,GB49473
LOC100645609,GB49473
LOC100645609,GB49473
LOC100645609,GB49473
LOC100645609,GB49473
LOC100645609,GB49473
LOC100645609,GB49475
LOC100645609,GB49475
LOC100645609,GB49475
LOC100645609,GB49475
LOC100645609,GB49475
LOC100645609,GB49475
LOC100645609,GB49475
LOC100647556,GB49476
LOC100648838,GB49478
LOC100648838,GB49478
LOC100648838,GB49478
LOC100648838,GB49478
LOC100648838,GB49478
LOC100649786,GB49479
LOC100650502,GB49480
LOC100650790,GB49481
LOC100651818,GB49484
LOC100651818,GB49484
LOC100651818,GB49484
LOC100651818,GB49484
LOC100651818,GB49484
LOC100651818,GB49484
LOC100651818,GB49484
LOC100652057,GB49485
LOC100652057,GB49485
LOC100651300,GB49486
LOC100651300,GB49486
LOC100651300,GB49486
LOC100651300,GB49486
LOC100651300,GB49486
LOC100643098,GB49487
LOC100642620,GB49488
LOC100642620,GB49488
LOC100642620,GB49488
LOC100642620,GB49488
LOC100642977,GB49489
LOC100642740,GB49490
LOC100643302,GB49491
LOC100650539,GB49492
LOC100643745,GB49494
LOC100643745,GB49494
LOC100644347,GB49496
LOC100644347,GB49496
LOC100644823,GB49497
LOC100644943,GB49498
LOC100644943,GB49498
LOC100644943,GB49498
LOC100645928,GB49499
LOC100645424,GB49501
LOC100645541,GB49502
LOC100645657,GB49503
LOC100645657,GB49503
LOC100646041,GB49504
LOC100646041,GB49504
LOC100645778,GB49505
LOC105666965,GB49505
LOC100646159,GB49506
LOC100645894,GB49507
LOC105666592,GB49507
LOC100651767,GB49511
LOC100651767,GB49511
LOC100651767,GB49511
LOC100651767,GB49511
LOC100651767,GB49511
LOC100651767,GB49511
LOC100651767,GB49511
LOC100651767,GB49511
LOC100651767,GB49511
LOC100651767,GB49511
LOC100651767,GB49511
LOC100651767,GB49511
LOC100643903,GB49514
LOC100643903,GB49514
LOC100651653,GB49515
LOC100651653,GB49515
LOC100651653,GB49515
LOC100651653,GB49515
LOC100648991,GB49516
LOC100648991,GB49516
LOC100648991,GB49516
LOC100648991,GB49516
LOC100644029,GB49517
LOC100644029,GB49517
LOC100651610,GB49518
LOC100649187,GB49519
LOC100642875,GB49520
LOC105665655,GB49521
LOC100650842,GB49522
LOC100650842,GB49522
LOC105665644,GB49523
LOC105665644,GB49523
LOC105665644,GB49523
LOC105665646,GB49524
LOC100651517,GB49525
LOC100651517,GB49525
LOC100651517,GB49525
LOC100651752,GB49527
LOC100651319,GB49528
LOC100651319,GB49528
LOC100651989,GB49529
LOC100647215,GB49533
LOC100647215,GB49533
LOC100647215,GB49533
LOC100648432,GB49534
LOC100648432,GB49534
LOC100648432,GB49534
LOC100648432,GB49534
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648089,GB49535
LOC100648972,GB49536
LOC100647842,GB49537
LOC100648743,GB49538
LOC100649619,GB49539
LOC100649495,GB49540
LOC100649495,GB49540
LOC100650196,GB49541
LOC100650318,GB49543
LOC100650318,GB49543
LOC100650436,GB49544
LOC100650878,GB49545
LOC100651124,GB49547
LOC100650999,GB49548
LOC100650999,GB49548
LOC100650999,GB49548
LOC100650999,GB49548
LOC100651795,GB49549
LOC100651559,GB49551
LOC100652036,GB49552
LOC100652157,GB49552
LOC100642242,GB49552
LOC100642484,GB49552
VSP,GB49552
VSP,GB49552
LOC100648201,GB49553
LOC100648201,GB49553
LOC100648201,GB49553
LOC105665663,GB49554
LOC100647893,GB49555
LOC100647256,GB49556
LOC100651279,GB49558
LOC100651279,GB49558
LOC100646898,GB49559
LOC100646898,GB49559
LOC100646701,GB49562
LOC100646701,GB49562
LOC100646463,GB49565
LOC100646463,GB49565
LOC100646463,GB49565
LOC100646339,GB49567
LOC100646339,GB49567
LOC100646339,GB49567
LOC100646339,GB49567
LOC100646339,GB49567
LOC100646221,GB49568
LOC100647017,GB49570
LOC100647017,GB49570
LOC100647139,GB49571
LOC100647768,GB49573
LOC100643280,GB49574
LOC100643280,GB49574
LOC100643156,GB49579
LOC105666790,GB49579
LOC100643037,GB49580
LOC105665706,GB49581
LOC100650073,GB49582
LOC100649726,GB49583
LOC100649726,GB49583
LOC105665678,GB49584
LOC100649287,GB49585
LOC100649287,GB49585
LOC100649287,GB49585
LOC100648857,GB49588
LOC100648857,GB49588
LOC100648857,GB49588
LOC100648857,GB49588
LOC100648857,GB49588
LOC100648857,GB49588
LOC100648626,GB49589
LOC100647962,GB49590
LOC100647962,GB49590
LOC100647962,GB49590
LOC100647962,GB49590
LOC100647726,GB49593
LOC100647726,GB49593
LOC100647726,GB49593
LOC100647726,GB49593
LOC100647496,GB49594
LOC100647496,GB49594
LOC100652110,GB49596
LOC100651635,GB49597
LOC100651873,GB49598
LOC100651194,GB49601
LOC100651073,GB49604
LOC100650721,GB49605
LOC100643009,GB49606
LOC100643009,GB49606
LOC100650854,GB49607
LOC100642857,GB49608
LOC100645499,GB49609
LOC100645499,GB49609
LOC100647782,GB49611
LOC100647782,GB49611
LOC100647782,GB49611
LOC100643635,GB49612
LOC100650613,GB49612
LOC100650613,GB49612
LOC100650613,GB49612
LOC100650613,GB49612
LOC105665618,GB49613
LOC100646355,GB49614
LOC100646355,GB49614
LOC100649549,GB49616
LOC100649549,GB49616
LOC100649549,GB49616
LOC100646482,GB49620
LOC100644255,GB49621
LOC100644368,GB49622
LOC100644368,GB49622
LOC100649139,GB49623
LOC100649139,GB49623
LOC100649381,GB49624
LOC100648944,GB49626
LOC100648944,GB49626
LOC105665954,GB49627
LOC100648827,GB49628
LOC100648827,GB49628
LOC100648827,GB49628
LOC100648713,GB49629
LOC100652037,GB49632
LOC100652229,GB49633
LOC100642323,GB49634
LOC100642876,GB49637
LOC100642994,GB49638
LOC100643927,GB49640
LOC100643927,GB49640
LOC100643927,GB49640
LOC100643927,GB49640
LOC100643800,GB49641
LOC100644482,GB49642
LOC100644167,GB49643
LOC100644843,GB49644
LOC100644635,GB49646
LOC100644635,GB49646
LOC105665714,GB49647
LOC100644960,GB49648
LOC100644396,GB49649
LOC100644396,GB49649
LOC100644396,GB49649
LOC100644396,GB49649
LOC100644053,GB49651
LOC100643443,GB49652
LOC100643567,GB49653
LOC100643688,GB49654
LOC100644364,GB49655
LOC100644364,GB49655
LOC100644364,GB49655
LOC100644364,GB49655
LOC100644364,GB49655
LOC100644364,GB49655
LOC100644364,GB49655
LOC100644364,GB49655
LOC100644364,GB49655
LOC100644364,GB49655
LOC100642685,GB49657
LOC100642685,GB49657
LOC100642685,GB49657
LOC100642201,GB49658
LOC100642563,GB49660
LOC100651676,GB49661
LOC100651676,GB49661
LOC100651676,GB49661
LOC100643711,GB49664
LOC100643711,GB49664
LOC100643711,GB49664
LOC100643711,GB49664
LOC100651705,GB49666
LOC100642504,GB49672
LOC100651330,GB49680
LOC100651330,GB49680
LOC100651330,GB49680
LOC100651330,GB49680
LOC100651330,GB49682
LOC100651330,GB49682
LOC100651330,GB49682
LOC100651330,GB49682
LOC100642252,GB49684
LOC100642252,GB49684
LOC100642252,GB49684
LOC100642492,GB49686
LOC100642492,GB49686
LOC100642492,GB49686
LOC100642492,GB49686
LOC100642492,GB49686
LOC100646028,GB49688
LOC100646028,GB49688
LOC100646028,GB49688
LOC100646028,GB49688
LOC100646028,GB49688
LOC100646028,GB49688
LOC100646227,GB49689
LOC100646227,GB49689
LOC100646227,GB49689
LOC100646227,GB49689
LOC100646227,GB49689
LOC100646227,GB49689
LOC100646567,GB49690
LOC100646567,GB49690
LOC100646930,GB49691
LOC100646930,GB49691
LOC100646930,GB49691
LOC100646930,GB49691
LOC100646930,GB49691
LOC100646323,GB49692
LOC100646323,GB49692
LOC100647004,GB49696
LOC100647004,GB49696
LOC100647004,GB49696
LOC100644661,GB49700
LOC100646083,GB49701
LOC100646445,GB49702
LOC100646688,GB49703
LOC100646206,GB49704
LOC100645836,GB49705
LOC100645836,GB49705
LOC100645836,GB49705
LOC100646418,GB49706
LOC100646418,GB49706
LOC100646625,GB49708
LOC100646625,GB49708
LOC100646625,GB49708
LOC100646625,GB49708
LOC100642608,GB49709
LOC100652260,GB49714
LOC100652260,GB49714
LOC100652260,GB49714
LOC100644765,GB49723
LOC100644765,GB49723
LOC100644765,GB49723
LOC100644765,GB49723
LOC100644765,GB49723
LOC100644765,GB49723
LOC100644765,GB49723
LOC100644765,GB49723
LOC100644765,GB49723
LOC100644765,GB49723
LOC100644765,GB49723
LOC100644765,GB49723
LOC100644765,GB49723
LOC100644765,GB49723
LOC100644765,GB49723
LOC105666143,GB49725
LOC100651551,GB49726
LOC100651551,GB49726
LOC100651551,GB49726
LOC100651981,GB49727
LOC100651981,GB49727
LOC100652103,GB49728
LOC100652103,GB49728
LOC100652103,GB49728
LOC100652103,GB49728
LOC100651866,GB49732
LOC100651866,GB49732
LOC100651866,GB49732
LOC100651670,GB49734
LOC100651670,GB49734
LOC100651432,GB49738
LOC100650236,GB49749
LOC100650236,GB49749
LOC100650676,GB49751
LOC100643558,GB49752
LOC100642871,GB49753
LOC100642871,GB49753
LOC105666930,GB49754
LOC100643355,GB49755
LOC100644162,GB49757
LOC100644162,GB49757
LOC100643603,GB49758
LOC100645235,GB49762
LOC100645235,GB49762
LOC100645480,GB49763
LOC100644003,GB49767
LOC100645937,GB49768
LOC100646170,GB49769
LOC100646053,GB49770
LOC100646735,GB49771
LOC100647092,GB49772
LOC100647329,GB49773
LOC100647329,GB49773
LOC105667104,GB49775
LOC100647451,GB49776
LOC100647688,GB49777
LOC100647925,GB49778
LOC100647925,GB49778
LOC100648668,GB49779
LOC100644476,GB49780
LOC100644476,GB49780
LOC100644476,GB49780
LOC100644476,GB49780
LOC105667022,GB49781
LOC100648426,GB49784
LOC100648547,GB49785
LOC100648547,GB49785
LOC100648547,GB49785
LOC110119981,GB49786
LOC110119981,GB49786
LOC110119976,GB49788
LOC100647568,GB49789
LOC100644358,GB49791
LOC105667102,GB49792
LOC100647212,GB49794
LOC100644242,GB49795
LOC100646617,GB49796
LOC100646858,GB49796
LOC100646497,GB49797
LOC105666963,GB49798
LOC100646374,GB49799
LOC100646374,GB49799
LOC100646374,GB49799
LOC100646374,GB49799
LOC100646374,GB49799
LOC100646374,GB49799
LOC105666945,GB49800
LOC100645703,GB49801
LOC100645703,GB49801
LOC100645585,GB49802
LOC100645585,GB49802
LOC100645585,GB49802
LOC100645363,GB49803
LOC100645114,GB49804
LOC100645114,GB49804
LOC100645114,GB49804
LOC100645114,GB49804
LOC100644996,GB49805
LOC100644996,GB49805
LOC100644996,GB49805
LOC100644996,GB49805
LOC100644996,GB49805
LOC100644876,GB49806
LOC100643967,GB49807
LOC100643967,GB49807
LOC100643967,GB49807
LOC100643967,GB49807
LOC100643967,GB49807
LOC100643967,GB49807
LOC100643967,GB49807
LOC100644432,GB49808
LOC100643844,GB49809
LOC100643844,GB49809
LOC100643844,GB49809
LOC100643844,GB49809
LOC100643844,GB49809
LOC100643477,GB49810
LOC100643477,GB49810
LOC100643110,GB49811
LOC100643234,GB49812
LOC100650356,GB49813
LOC100648908,GB49814
LOC100648908,GB49814
LOC100648908,GB49814
LOC100648908,GB49814
LOC100648908,GB49814
LOC100648908,GB49814
LOC100645782,GB49819
LOC100645782,GB49819
LOC100645782,GB49819
LOC100645782,GB49819
LOC100645782,GB49819
LOC105666226,GB49825
LOC100647632,GB49826
LOC100647632,GB49826
LOC100647632,GB49826
LOC100648289,GB49827
LOC100648407,GB49828
LOC100648525,GB49829
LOC100649103,GB49830
LOC100649103,GB49830
LOC100649103,GB49830
LOC100649103,GB49830
LOC105666216,GB49831
LOC105666227,GB49833
LOC100648871,GB49837
LOC100648871,GB49837
LOC100648758,GB49838
LOC100648645,GB49839
LOC100648645,GB49839
LOC100647987,GB49841
LOC100647987,GB49841
LOC100647987,GB49841
LOC100647987,GB49841
LOC100647987,GB49841
LOC100647987,GB49841
LOC100647987,GB49841
LOC100647866,GB49843
LOC100647745,GB49844
LOC100647745,GB49844
LOC100647512,GB49845
LOC100647512,GB49845
LOC100647512,GB49845
LOC100647512,GB49845
LOC100651768,GB49848
LOC100649855,GB49852
LOC100649855,GB49852
LOC100649855,GB49852
LOC100649855,GB49852
LOC100649855,GB49852
LOC100649708,GB49853
LOC100649708,GB49853
LOC100649744,GB49854
LOC100649635,GB49857
LOC100649512,GB49859
LOC100649512,GB49859
LOC100649512,GB49859
LOC100647235,GB49862
