Bter_ID,Mated_3,Mated_4,Mated_17,Mated_18,Mated_22,Diapause_33,Diapause_34,Diapause_35,Diapause_36,Diapause_37,Founder_Diapause_40,Founder_Diapause_41,Founder_Diapause_42,Founder_Diapause_80,Founder_Diapause_83
LOC100643966,494,195,385,455,339,412,235,195,217,133,36,360,82,109,193
LOC100643984,17,5,11,5,18,5,40,31,46,25,4,4,6,5,7
LOC100643997,146,71,113,94,199,139,205,245,300,307,328,991,907,1189,1171
LOC100644012,7,1,11,6,2,12,27,20,48,52,5,5,1,6,4
LOC100644019,315,41,257,252,591,276,172,173,133,190,156,130,255,618,465
LOC100644021,8,9,8,5,12,6,9,9,10,12,18,2,11,18,17
LOC100644024,246,127,233,318,160,238,847,739,924,493,22,130,60,60,106
LOC100644025,620,245,1117,733,905,957,1577,1202,1651,1471,285,742,674,583,563
LOC100644032,6423,1981,9612,12276,6207,5383,10070,9018,11098,6354,329,1560,886,1206,1763
LOC100644035,159,43,301,141,343,256,185,151,115,357,874,262,427,521,332
LOC100644037,434,44,260,187,335,197,872,1069,483,763,43,264,190,100,143
LOC100644040,9,6,11,9,7,16,11,16,6,6,10,13,10,5,8
LOC100644041,3,0,8,4,11,3,0,3,1,1,4,4,5,7,4
LOC100644058,250,38,274,249,350,372,13,32,30,49,233,290,853,393,547
LOC100644064,886,139,1497,949,1351,1242,1095,710,637,1432,1466,1764,1375,1993,1509
LOC100644070,194,44,358,156,372,289,278,208,141,289,467,306,348,578,440
LOC100644082,124,20,174,110,231,229,69,68,42,107,853,182,349,590,392
LOC100644084,40,1,27,16,51,37,11,16,18,15,42,75,45,345,242
LOC100644086,332,170,297,278,356,365,363,390,452,340,11,105,83,66,153
LOC100644101,2147,6,23,6,88,125,7,21,104,19,400,314,81,70,54
LOC100644102,617,53,786,636,819,548,510,425,373,448,301,271,467,196,197
LOC100644105,49,10,48,46,62,44,110,64,75,74,4,11,7,16,15
LOC100644110,353,86,510,563,365,342,1053,939,722,722,31,306,170,161,226
LOC100644114,229,45,546,467,599,704,224,159,139,215,375,279,458,479,354
LOC100644115,1802,115,1162,899,2167,1277,824,736,641,695,1058,910,1055,1302,981
LOC100644116,14,3,40,10,17,7,35,40,8,40,16,120,85,181,158
LOC100644131,1966,525,2357,2465,1681,2203,3391,2945,4259,2574,267,1256,702,712,985
LOC100644135,1138,306,1361,1504,1121,1424,1837,1596,1908,1897,130,836,689,541,893
LOC100644137,44,15,48,60,60,74,103,142,135,85,13,23,20,18,24
LOC100644142,8,2,7,2,10,11,25,34,37,22,2,16,5,24,32
LOC100644149,54,211,48,58,81,109,381,162,313,216,64,45,63,84,51
LOC100644161,784,137,1478,711,1011,1933,2744,2131,2327,2692,750,881,1230,2032,1705
LOC100644174,249,57,334,294,244,225,294,231,221,216,22,115,105,82,105
LOC100644182,3158,254,8236,5833,5930,2481,5243,4570,3493,7105,1040,950,1358,1278,1352
LOC100644184,100,24,164,76,194,161,56,43,47,106,752,257,296,550,436
LOC100644196,158,41,272,161,300,461,84,80,85,94,176,361,170,616,400
LOC100644199,18,2,18,5,29,16,21,60,22,36,31,19,177,13,89
LOC100644214,192,75,173,174,202,249,672,544,522,642,30,147,88,101,135
LOC100644221,67,60,24,24,27,52,123,114,161,160,83,41,43,22,21
LOC100644222,516,128,277,258,283,214,751,548,744,701,50,191,54,122,195
LOC100644226,363,78,915,704,763,214,1340,994,705,1417,135,103,118,107,146
LOC100644235,28,5,30,25,41,62,53,40,36,29,124,62,67,75,74
LOC100644243,512,188,13,29,202,224,24,204,327,192,187,350,5195,105,3484
LOC100644244,7,5,4,7,8,6,14,15,4,6,0,3,0,2,3
LOC100644245,331,103,427,342,321,366,978,719,745,915,57,263,151,156,233
LOC100644249,935,54,1024,876,826,293,1503,1627,541,1604,51,53,176,33,57
LOC100644258,511,63,653,645,458,460,1229,1016,1097,1187,84,379,132,227,318
LOC100644267,20,7,25,13,14,11,17,16,24,17,10,130,46,57,99
LOC100644301,10,8,39,19,16,25,106,26,95,127,8,10,11,6,5
LOC100644310,238,44,253,204,246,277,418,357,433,488,20,115,83,175,230
LOC100644328,257,82,504,294,464,583,307,229,288,395,328,495,570,784,614
LOC100644348,29,34,71,59,31,47,112,76,48,68,12,26,25,23,24
LOC100644354,1233,175,1733,1158,2286,3094,402,351,357,613,7438,2480,3964,5179,3837
LOC100644358,10,6,11,2,3,3,8,5,5,3,34,26,42,30,24
LOC100644366,25,4,18,11,10,21,15,17,22,11,28,116,62,262,188
LOC100644371,699,329,802,916,685,735,1109,1013,918,652,66,313,222,227,287
LOC100644386,225,130,219,202,199,238,393,329,326,368,33,128,102,85,133
LOC100644438,40,18,40,34,53,25,108,93,85,70,9,6,11,13,12
LOC100644442,691,95,841,714,994,1119,278,200,186,383,2596,1585,2125,1285,1032
LOC100644452,211,154,178,182,225,92,407,343,323,303,28,52,43,42,63
LOC100644474,772,111,890,393,798,598,346,286,179,538,229,2503,373,1204,1204
LOC100644477,12,4,35,7,30,24,7,5,7,8,132,40,46,133,78
LOC100644485,346,192,481,670,354,373,605,516,563,399,39,180,117,73,143
LOC100644488,565,158,972,588,820,971,768,641,761,927,1174,1235,1886,1150,1213
LOC100644509,267,418,195,311,215,229,365,512,413,180,41,207,140,161,199
LOC100644513,11,54,7,8,16,11,10,15,13,10,3,3,5,1,6
LOC100644535,23,17,20,14,16,13,40,38,34,55,11,10,11,14,9
LOC100644543,962,268,1065,1350,769,857,728,687,891,574,50,259,78,172,372
LOC100644552,93,34,51,55,59,44,144,132,239,73,19,112,57,67,163
LOC100644567,768,126,747,621,634,613,1088,880,971,1296,126,389,201,347,454
LOC100644578,7,1,3,7,4,8,2,3,8,2,2,2,24,11,6
LOC100644581,30,15,23,15,21,16,113,78,107,77,1,8,2,2,11
LOC100644582,9,92,13,4,12,18,30,21,10,17,7,15,13,14,474
LOC100644586,74,7,75,110,134,182,52,49,38,62,16,86,56,87,70
LOC100644592,36,14,51,46,30,76,23,16,15,31,57,76,56,25,54
LOC100644594,863,247,927,1043,755,906,737,862,919,545,31,378,171,212,346
LOC100644619,50,41,76,107,76,88,204,134,173,138,18,41,44,37,24
LOC100644628,238,16,461,223,468,355,210,151,142,292,311,301,228,550,391
LOC100644630,74,19,126,176,57,68,151,193,149,180,11,27,24,25,39
LOC100644636,18,16,18,24,11,15,28,27,37,20,4,16,9,9,6
LOC100644638,27,16,67,51,553,21,199,491,194,62,5,24,12,100,118
LOC100644645,432,70,661,547,559,536,660,505,708,632,505,445,470,454,578
LOC100644647,391,75,763,338,1060,907,267,248,225,528,2204,694,934,2232,1523
LOC100644654,350,81,377,400,243,379,635,616,446,618,42,157,118,83,154
LOC100644659,109,144,132,119,93,88,328,292,382,286,21,110,49,61,98
LOC100644663,937,265,978,1219,644,868,1341,1116,1696,1082,55,408,85,152,333
LOC100644691,187,62,371,174,499,513,62,39,45,103,793,422,713,1035,654
LOC100644726,80,18,175,85,149,173,51,63,52,110,85,141,132,220,127
LOC100644735,280,145,466,362,342,299,575,521,516,669,75,212,190,192,236
LOC100644741,177,70,180,159,169,197,448,402,473,504,48,258,128,147,211
LOC100644750,287,30,2796,3320,4508,3705,421,436,246,3350,5526,5637,1177,4583,2505
LOC100644753,10,1,10,9,14,22,2,8,10,6,4,6,24,11,6
LOC100644762,527,114,409,511,230,287,844,938,884,607,12,232,86,78,158
LOC100644767,21,34,26,13,24,31,108,108,30,52,59,28,36,43,34
LOC100644781,175,83,157,158,111,144,221,184,252,73,19,47,94,43,55
LOC100644813,203,194,323,548,268,218,350,379,184,165,12,64,33,29,56
LOC100644828,1812,102,767,471,1574,5054,550,415,531,800,3065,5321,4749,5716,4192
LOC100644847,23,17,63,49,31,31,56,27,19,24,8,7,18,9,4
LOC100644851,95,28,175,73,248,184,152,105,116,319,148,572,404,992,895
LOC100644860,54,14,68,59,67,72,157,148,132,153,13,57,35,43,54
LOC100644861,8,7,7,7,6,7,9,14,15,2,7,284,50,50,183
LOC100644866,0,0,1,1,0,0,0,0,4,2,0,0,2,3,1
LOC100644870,308,90,247,288,211,209,804,693,777,594,11,234,74,78,230
LOC100644871,1130,138,1722,1073,1706,1900,737,541,522,954,5706,2465,3010,3043,2264
LOC100644873,890,296,642,367,729,686,849,638,581,1031,60,626,132,332,562
LOC100644874,1349,360,1906,2266,1082,1070,2726,2038,3057,1753,148,502,318,310,433
LOC100644884,210,12,155,91,198,93,34,21,29,42,87,116,156,192,161
LOC100644886,30,12,21,17,16,14,19,25,20,23,35,13,14,10,6
LOC100644894,1,0,4,0,1,6,12,9,9,8,84,16,49,47,31
LOC100644899,694,132,986,902,630,846,880,554,876,717,20,134,92,124,220
LOC100644911,315,28,280,355,345,379,297,373,375,320,48,243,115,88,109
LOC100644926,58,25,113,110,75,19,59,62,74,345,12,26,83,15,13
LOC100644931,50,18,90,90,55,48,72,65,145,50,14,37,20,23,34
LOC100644939,573,22,894,614,1134,61,233,283,156,444,7,13,8,18,17
LOC100644966,8082,54,2057,575,5392,2946,2103,3318,1726,1809,51430,10759,20843,13841,13363
LOC100644977,49,12,28,32,35,31,77,57,47,68,8,11,15,14,17
LOC100644990,28,7,56,28,62,69,35,29,22,22,79,34,51,78,51
LOC100644994,206,39,253,284,280,187,185,144,239,255,17,60,26,40,51
LOC100645018,129,96,654,111,670,240,123,184,147,264,545,309,616,562,397
LOC100645020,289,93,259,225,313,286,1156,982,1276,1303,39,292,131,206,278
LOC100645026,373,84,298,404,404,112,372,351,190,294,17,29,27,17,17
LOC100645033,127,19,214,101,214,252,35,30,33,75,55,115,78,168,176
LOC100645056,22,14,33,42,14,16,48,36,35,19,2,17,6,11,3
LOC100645080,423,113,401,534,350,347,1016,918,1575,825,34,161,73,77,137
LOC100645082,61,388,70,86,103,69,106,87,137,37,13,34,15,20,19
LOC100645085,12,7,4,8,2,7,34,15,16,15,38,30,48,14,35
LOC100645102,1659,308,1388,1595,689,998,1578,1144,1380,819,88,472,105,189,279
LOC100645113,158,51,189,157,184,213,215,189,136,299,49,180,109,186,203
LOC100645114,184,81,208,221,157,218,342,393,487,349,19,162,76,90,125
LOC100645124,18,2,43,19,39,20,64,48,17,37,3,3,6,11,7
LOC100645131,372,669,428,429,402,373,831,667,523,509,72,184,141,125,202
LOC100645135,316,66,460,1004,379,1051,1321,1243,823,1644,210,731,408,458,657
LOC100645150,300,59,320,219,348,434,184,167,145,211,594,468,735,549,518
LOC100645151,54,10,107,77,134,107,112,80,86,99,137,70,114,128,99
LOC100645160,173,33,252,182,191,179,230,157,188,315,86,217,142,204,204
LOC100645173,4,1,1,2,5,0,5,1,2,2,2,0,4,2,1
LOC100645177,2,10,5,9,4,19,18,7,5,14,6,44,23,53,45
LOC100645178,324,98,431,412,364,562,999,891,1302,1238,76,454,402,324,471
LOC100645185,235,83,448,346,348,318,530,488,631,765,42,240,156,185,245
LOC100645194,297,83,208,261,52,171,387,195,322,187,16,60,51,42,64
LOC100645203,2775,123,7668,4980,3848,1453,1732,1061,851,1655,1450,441,1038,521,537
LOC100645208,202,122,209,225,178,245,590,553,1013,447,17,211,94,81,232
LOC100645228,570,221,568,769,399,436,968,805,1371,412,38,162,68,93,163
LOC100645251,121,46,151,86,188,162,265,247,241,366,171,166,138,269,228
LOC100645253,486,99,535,578,366,500,864,686,1212,843,42,258,159,164,308
LOC100645262,28,11,37,45,49,75,50,55,65,37,32,79,124,40,70
LOC100645265,99,37,236,103,229,198,98,70,76,139,245,170,241,479,356
LOC100645268,154,38,179,206,99,75,347,363,264,233,13,69,26,24,61
LOC100645288,369,89,634,306,722,595,406,308,362,525,659,467,761,1026,844
LOC100645296,217,174,292,279,386,312,533,346,260,199,125,145,165,176,130
LOC100645300,76,22,22,159,25,36,45,96,110,18,3,8,10,7,3
LOC100645322,277,113,157,214,187,179,229,222,283,211,11,87,27,37,73
LOC100645323,39,6,36,54,33,32,35,58,53,55,7,11,14,10,15
LOC100645324,9,18,10,12,7,17,85,56,97,58,3,8,6,8,12
LOC100645335,120,49,116,125,142,136,105,94,121,67,85,141,140,84,114
LOC100645339,199,36,365,169,590,428,50,56,38,166,2721,475,1139,1320,1004
LOC100645342,68,34,126,119,68,100,116,106,104,105,25,82,23,51,60
LOC100645350,198,50,313,209,567,325,230,224,217,500,725,369,502,797,643
LOC100645359,5059,57,3779,4269,3924,2979,9523,10667,6959,6991,696,1543,821,571,535
LOC100645361,83,17,107,46,108,97,33,51,21,56,129,71,125,144,79
LOC100645401,117,31,225,99,252,219,102,54,70,133,604,286,228,455,355
LOC100645406,8,5,16,7,5,10,18,24,14,21,10,90,44,70,88
LOC100645414,26,19,28,12,15,11,15,23,38,13,15,97,28,50,76
LOC100645420,11,18,8,14,6,17,66,29,77,43,7,6,16,4,5
LOC100645454,47,15,62,64,47,58,152,125,125,186,11,54,28,100,76
LOC100645471,1305,533,1466,1074,1618,2303,1067,891,920,990,1673,2451,4102,3268,2952
LOC100645553,19,3,32,14,37,35,17,11,9,11,94,48,52,120,89
LOC100645556,38,8,40,26,23,36,135,143,60,83,13,22,34,21,29
LOC100645557,31,9,66,38,51,35,97,57,40,84,4,23,12,19,26
LOC100645566,148,68,183,178,199,281,48,64,53,32,103,152,189,150,227
LOC100645576,174,34,354,187,552,394,165,162,111,394,346,293,259,722,538
LOC100645583,3,0,5,1,7,3,3,0,3,6,11,1,5,5,9
LOC100645594,52,8,18,49,46,69,7,5,8,6,194,184,123,59,17
LOC100645600,637,93,833,901,745,796,803,759,1106,494,102,615,243,375,517
LOC100645613,41,89,35,62,38,58,133,140,144,89,14,30,27,20,29
LOC100645624,428,128,824,587,716,527,1222,951,1341,980,384,822,491,1315,949
LOC100645638,231,119,205,221,240,200,670,450,298,385,39,170,159,122,172
LOC100645641,12,3,3,2,9,6,8,5,13,4,11,31,28,150,98
LOC100645687,110,43,150,190,130,131,290,187,199,148,13,99,51,55,83
LOC100645688,19,14,30,21,16,21,17,20,34,60,5,5,3,10,9
LOC100645719,6,8,9,13,3,5,16,18,18,19,6,38,17,26,45
LOC100645731,32,5,44,40,45,36,44,47,42,80,49,25,13,20,14
LOC100645736,926,302,1341,1492,667,1102,2055,1402,2752,1803,52,273,81,74,227
LOC100645771,299,75,324,340,226,309,1292,999,1349,1055,36,190,129,117,213
LOC100645797,399,100,475,343,428,386,861,754,883,1146,93,353,207,244,273
LOC100645805,524,128,1134,553,1278,984,441,330,366,821,2722,1264,1538,2738,1999
LOC100645807,955,591,1095,2006,548,923,1298,1319,1153,951,23,246,134,123,248
LOC100645808,147,62,198,196,183,235,307,266,236,356,58,144,119,122,162
LOC100645813,1105,473,1488,1045,1669,2044,1287,1141,1392,925,2925,2436,2910,3247,2589
LOC100645836,19,21,34,39,38,58,35,35,61,44,58,71,244,36,79
LOC100645847,157,186,145,194,147,151,310,295,265,244,18,93,121,71,95
LOC100645854,12,2,25,9,27,14,23,17,12,17,47,18,20,36,15
LOC100645857,871,87,1189,624,1422,2630,449,349,315,661,2234,3980,2399,4410,2904
LOC100645875,506,132,399,355,336,333,755,613,788,778,65,266,89,159,197
LOC100645889,217,342,321,352,278,272,899,716,1016,572,33,143,87,97,161
LOC100645895,111,42,130,185,73,110,184,184,123,135,20,55,44,30,46
LOC100645901,137,41,192,189,159,114,255,183,146,188,9,51,21,18,48
LOC100645931,6448,1617,6696,6692,5843,7617,7293,6516,6436,8944,511,4644,1678,2733,4372
LOC100645958,42,11,15,35,25,25,45,33,47,43,1,16,5,4,16
LOC100645965,318,36,472,370,548,648,189,157,176,265,608,858,723,1123,977
LOC100645967,4,5,5,8,3,0,16,6,22,2,2,5,3,3,7
LOC100645969,114,66,87,137,67,125,72,44,69,44,11,22,12,35,33
LOC100645976,55,13,66,36,84,36,154,116,57,146,5,16,13,23,23
LOC100645977,511,148,337,320,262,324,831,859,915,689,46,326,85,119,236
LOC100645985,312,372,748,940,933,769,459,96,200,181,88,179,460,116,469
LOC100645988,24,29,22,24,19,34,25,14,45,23,11,171,73,48,161
LOC100645998,53,23,35,56,27,28,59,57,73,32,8,18,11,14,18
LOC100645999,1420,284,1498,1984,1019,974,2336,1834,2104,1390,49,372,103,133,300
LOC100646016,1111,141,853,1255,930,999,1684,1487,1415,1412,169,1059,286,406,587
LOC100646032,58,8,110,58,106,89,88,65,60,79,109,110,56,181,141
LOC100646039,1899,369,3390,2540,3024,1055,542,457,612,872,370,515,745,599,550
LOC100646049,1228,123,1685,1172,1890,1998,1254,868,675,1624,5014,1942,2853,2464,1700
LOC100646057,159,22,120,132,92,39,263,303,132,188,20,24,32,18,27
LOC100646066,400,332,382,268,366,280,590,486,448,709,34,220,70,176,236
LOC100646073,121,29,123,113,55,112,315,199,145,130,28,38,53,38,71
LOC100646085,282,81,237,299,231,216,492,374,477,337,25,182,68,88,165
LOC100646088,780,154,1179,1245,832,1156,1290,1021,1702,817,154,458,208,246,466
LOC100646130,615,208,1247,1769,643,639,1442,867,1619,760,37,232,90,113,219
LOC100646136,310,741,440,515,460,428,916,1029,1320,1056,39,181,116,106,182
LOC100646161,4,28,10,9,10,6,35,22,18,36,3,3,7,4,10
LOC100646189,500,192,826,506,834,603,482,417,483,887,996,731,1164,1302,1160
LOC100646199,385,605,376,532,277,346,270,249,329,169,36,205,69,84,185
LOC100646209,88,29,161,90,185,193,29,30,24,27,275,281,176,382,293
LOC100646232,271,184,244,279,84,286,573,346,614,159,31,77,56,78,110
LOC100646249,43,21,99,44,180,115,57,23,23,76,130,95,57,218,179
LOC100646250,164,43,151,173,154,139,293,216,291,265,18,120,88,76,142
LOC100646252,1153,301,711,754,543,679,1961,1708,1950,1491,79,440,158,192,347
LOC100646253,548,153,524,641,460,460,1049,819,1352,899,37,415,217,198,415
LOC100646281,56,18,41,11,15,27,27,27,95,17,17,238,59,150,333
LOC100646282,53,7,52,63,94,106,13,8,13,23,222,101,184,99,102
LOC100646293,3093,934,3327,3884,2477,3630,4968,4018,4379,2306,122,1354,503,820,1205
LOC100646308,336,91,360,476,350,352,864,767,999,740,40,287,232,170,265
LOC100646309,27,9,73,38,78,77,96,56,49,121,46,53,46,157,95
LOC100646318,138,91,187,212,113,192,290,152,298,141,35,84,56,65,118
LOC100646331,186,134,229,197,204,341,616,460,738,635,37,190,185,156,253
LOC100646335,81,31,106,119,88,62,153,126,157,117,6,47,53,36,58
LOC100646337,3471,761,6315,5466,5094,4054,6185,5140,6796,5312,759,1984,1551,1749,1814
LOC100646364,1491,549,1140,1567,560,695,2159,1902,2533,1066,81,482,157,130,361
LOC100646367,138,76,241,214,123,171,403,198,615,313,43,87,45,82,118
LOC100646372,746,111,934,1525,688,641,1549,1394,1510,1091,54,218,96,107,128
LOC100646417,433,48,442,411,455,580,761,870,967,998,67,237,162,135,196
LOC100646418,82,30,190,93,196,307,104,106,126,144,404,359,397,692,579
LOC100646437,407,124,458,379,386,377,477,441,394,559,126,246,226,280,331
LOC100646441,214,44,236,135,246,311,166,99,113,147,122,454,277,457,393
LOC100646446,64,10,197,14,4,19,145,182,84,18,6,19,11,31,33
LOC100646487,16,21,16,19,26,12,5,18,7,7,12,34,36,43,52
LOC100646492,343,52,604,299,694,500,138,91,68,151,399,525,495,1129,734
LOC100646511,496,174,507,535,427,435,815,767,1068,877,43,371,135,212,319
LOC100646530,113,61,179,215,119,82,221,176,276,159,8,57,33,69,49
LOC100646542,4,7,4,4,5,5,7,0,10,5,7,2,3,4,6
LOC100646544,37,10,102,77,301,691,26,18,28,73,2140,485,1409,202,235
LOC100646562,945,152,1490,763,1508,1461,851,787,810,1310,2244,1702,2219,2730,2133
LOC100646570,390,147,438,616,334,318,1734,1521,2344,1290,11,257,78,100,304
LOC100646603,2793,290,4069,2524,3820,2614,2509,1790,2194,3043,5491,9348,12508,6209,7486
LOC100646617,9,68,9,0,2,357,2,3,2,0,53,679,12526,110,1797
LOC100646618,339,415,483,547,283,615,731,664,493,245,49,310,110,113,239
LOC100646639,16,8,47,18,28,34,44,26,47,39,13,14,32,14,19
LOC100646650,557,147,688,501,858,1143,396,322,310,462,970,801,1046,1134,786
LOC100646669,8,2,32,15,22,14,57,20,31,36,10,32,39,45,52
LOC100646709,92,16,131,143,142,51,196,186,166,124,6,27,30,16,27
LOC100646718,721,132,1459,815,1459,1112,846,710,806,1376,1392,1431,2007,2111,1720
LOC100646738,1190,186,236,410,613,256,319,200,312,77,67,491,1046,1268,753
LOC100646745,324,115,532,380,434,465,780,679,692,1324,180,424,325,396,371
LOC100646749,522,184,656,533,483,464,1166,1047,1166,1141,59,311,214,201,362
LOC100646752,24,0,25,3,52,38,4,2,4,3,167,66,90,66,29
LOC100646754,1957,168,1267,2275,744,1217,1030,1080,1178,332,57,372,90,85,133
LOC100646797,355,86,145,342,200,83,411,474,406,312,23,97,47,46,84
LOC100646816,458,155,633,506,538,584,934,784,1000,1106,138,478,374,539,560
LOC100646829,456,112,785,474,778,758,601,497,564,855,988,677,678,1133,790
LOC100646846,18,9,21,28,24,21,65,48,38,35,14,31,37,30,39
LOC100646863,5,6,7,4,4,10,8,10,10,7,8,140,44,45,75
LOC100646869,55,18,64,49,73,96,38,49,42,60,112,97,154,134,131
LOC100646873,1322,165,10135,5171,9742,3389,2907,2149,1272,4447,22408,3634,6973,10118,6646
LOC100646888,43,22,39,50,24,62,108,85,95,32,2,21,6,8,18
LOC100646924,211,20,397,195,520,381,133,79,101,276,400,339,417,1022,793
LOC100646926,530,174,535,603,548,626,1113,1288,1338,996,60,443,267,220,306
LOC100646944,233,40,342,198,388,335,210,164,126,211,215,419,306,563,384
LOC100646949,321,155,399,263,276,275,617,631,577,734,40,255,103,163,302
LOC100646953,155,51,241,156,214,176,319,228,325,326,113,213,144,197,190
LOC100646958,3009,547,3167,4548,1722,2375,5352,5765,5121,3412,135,3532,612,890,1257
LOC100646960,191,72,130,132,113,144,203,165,192,89,18,71,37,44,77
LOC100646971,27,5,46,22,50,61,32,26,25,46,40,67,62,133,126
LOC100646974,722,129,755,780,599,747,917,669,826,581,44,374,172,228,381
LOC100646989,0,0,2,5,3,1,8,8,12,2,2,0,1,0,1
LOC100646991,691,333,796,839,614,834,1789,1578,2338,1001,213,468,508,357,528
LOC100646995,68,61,65,74,74,49,90,74,48,50,11,32,30,26,35
LOC100647045,156,37,244,268,111,104,387,254,524,208,22,87,63,50,70
LOC100647047,1360,110,1174,1678,548,1805,1719,1164,1286,692,38,688,139,288,481
LOC100647056,127,34,361,143,427,331,235,183,132,392,560,324,426,921,711
LOC100647117,428,196,464,514,367,294,696,666,829,305,55,200,142,141,208
LOC100647120,409,100,772,439,795,872,512,303,422,659,205,1008,717,2548,1816
LOC100647128,84,30,174,52,202,179,133,110,124,288,579,164,257,545,382
LOC100647131,49,14,74,52,41,48,99,92,125,91,10,43,19,22,39
LOC100647140,110,58,196,189,177,170,414,307,334,521,28,117,76,121,154
LOC100647154,194,66,226,201,151,190,511,383,454,463,22,190,91,173,203
LOC100647156,16,1,26,8,23,27,4,2,3,4,147,28,53,79,57
LOC100647158,192,147,216,142,181,188,227,209,206,231,50,118,78,146,116
LOC100647193,16,1,21,26,25,15,18,36,13,16,6,14,14,10,9
LOC100647196,254,579,459,426,466,531,308,161,450,333,322,771,587,809,616
LOC100647202,111,51,85,82,76,68,268,266,246,184,15,55,43,43,62
LOC100647206,216,48,238,263,179,284,423,326,390,441,40,167,83,129,202
